chemistry,feature,fold,seed,temperature_C,reevaluated_mae_pct,locked_mae_pct,abs_mae_delta_pct,max_abs_prediction_delta_fraction,deterministic_bit_identical,atol,passed,package_path,locked_metric_path
LFP,G4,FUDS,2,20.0,0.3906368723731293,0.3906368128035475,5.9569581822849216e-08,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,25.0,0.4462875993692513,0.4462875890777392,1.0291512142490689e-08,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,30.0,0.455259953182754,0.4552598287724991,1.2441025493137306e-07,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,40.0,0.569518388075947,0.5695183797413996,8.334547385580038e-09,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,50.0,0.7738748977789266,0.7738746591380158,2.386409108101617e-07,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,-10.0,1.6756530671792371,1.6756532027494362,1.3557019906684786e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,0.0,0.5961441487254698,0.5961443890659404,2.403404705253465e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,10.0,0.4031300593365335,0.4031301873815135,1.280449800078465e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,20.0,0.3181696710883928,0.3181695544314151,1.166569776889226e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,25.0,0.3181817711601153,0.3181815768641133,1.9429600206510853e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,30.0,0.2886529545539961,0.2886528936578407,6.089615545157301e-08,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,40.0,0.3409986509297287,0.340998449150822,2.017789067498832e-07,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,0,50.0,0.3674292556982404,0.3674293348399222,7.914168176359483e-08,2.404045105208752e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,-10.0,1.77984843747515,1.7798485885254585,1.510503084833914e-07,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,0.0,0.633748010848654,0.6337487548446289,7.439959749389047e-07,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,10.0,0.4489033205145566,0.4489041728641651,8.523496085044435e-07,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,20.0,0.2677869190209396,0.2677870085681854,8.954724578513763e-08,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,25.0,0.2763116583525283,0.2763115469264929,1.114260353984875e-07,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,30.0,0.2406345815586488,0.2406345414340401,4.012460874669444e-08,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,40.0,0.3273201292211533,0.327320152642947,2.3421793671207783e-08,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,1,50.0,0.3979100135093771,0.3979102388535275,2.2534415033970134e-07,2.467369079051096e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,-10.0,1.7304524472988057,1.7304531302081076,6.829093019966592e-07,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,0.0,0.6467503825391849,0.6467507059160317,3.2337684674477174e-07,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,10.0,0.3671602672473518,0.3671601638408335,1.0340651834805925e-07,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,20.0,0.2937812331529444,0.2937812381529394,4.999994918097883e-09,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,25.0,0.2866671134039224,0.286667013554885,9.984903742710217e-08,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,30.0,0.2411688144053348,0.2411689069756977,9.257036287513289e-08,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,40.0,0.3158344207199005,0.3158343199527625,1.0076713802265048e-07,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
LFP,G4,US06,2,50.0,0.4178717591847582,0.4178714725393603,2.866453979177841e-07,2.086563110070827e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/US06/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutus06_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,0,0.0,0.4057549507525378,0.4057549957384864,4.4985948577380697e-08,2.5993652341682605e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,0,25.0,0.3056342702863248,0.3056343446118877,7.432556292652492e-08,2.5993652341682605e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,0,45.0,0.2402218428640123,0.2402217978109311,4.505308126567797e-08,2.5993652341682605e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,1,0.0,0.3234616034905345,0.3234614901312244,1.1335931016098757e-07,2.553184509368478e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,1,25.0,0.3529018271551226,0.3529020682727122,2.4111758956113505e-07,2.553184509368478e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,1,45.0,0.2089470994390964,0.2089469324795737,1.6695952276268858e-07,2.553184509368478e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,2,0.0,0.3654053838477122,0.3654053050723602,7.877535207478914e-08,2.3774948121335626e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,2,25.0,0.3255007200763857,0.325500631350439,8.872594670084055e-08,2.3774948121335626e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,DST,2,45.0,0.2070210468895758,0.2070208413502419,2.0553933394173998e-07,2.3774948121335626e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_dst_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,0,0.0,0.4374430110610059,0.4374428920109935,1.1905001245926529e-07,2.217720032060555e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,0,25.0,0.2689406837167413,0.2689406363458658,4.7370875499996856e-08,2.217720032060555e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,0,45.0,0.2829056526795528,0.2829057601713872,1.0749183432245957e-07,2.217720032060555e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,1,0.0,0.4638365691198946,0.4638364285903333,1.4052956132104558e-07,2.661750793109263e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,1,25.0,0.2956310064277746,0.2956311172477406,1.1081996598161227e-07,2.661750793109263e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,1,45.0,0.3012718876452986,0.3012720595537159,1.7190841727909858e-07,2.661750793109263e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,2,0.0,0.4392922565808392,0.439292173944514,8.26363252270923e-08,2.010871886781729e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,2,25.0,0.2667516852084741,0.2667517805837865,9.537531242553855e-08,2.010871886781729e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,FUDS,2,45.0,0.2845806983974476,0.2845806419370581,5.646038953033283e-08,2.010871886781729e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_fuds_s012_b2048_e200_by_temperature.csv
NMC,G4,US06,0,0.0,0.4785535587217388,0.4785535495531188,9.168620029864629e-09,2.0730590821749217e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_us06_s012_b2048_e200_by_temperature.csv
NMC,G4,US06,0,25.0,0.3713079005649147,0.3713077844428316,1.1612208311584383e-07,2.0730590821749217e-07,True,1e-06,True,${SOURCE_WORKSPACE}/CEMA_SOC_ESTIMATION/nmc/kf/inference_pkg_nmc/G4/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_MLP_OCVSTART_FULLGRID/nmc_goal_vcorr_it_train_dst_selector_results/s3_3l_bm_gru_g4_r_us06_s012_b2048_e200_by_temperature.csv
